[2024-09-16T20:35:57.753661] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-16T20:35:57.753732] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-16T20:35:57.764506] Configuration reload request received, reloading configuration;
[2024-09-16T20:35:57.764529] Configuration reload finished;
[2024-09-17T04:54:30.175310] EOF occurred while idle; fd='45'
[2024-09-17T04:54:30.175356] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-17T04:54:31.887952] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:54:32.184208] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:54:32.184276] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:54:32.189132] Configuration reload request received, reloading configuration;
[2024-09-17T04:54:32.189166] Configuration reload finished;
[2024-09-17T04:54:32.495070] syslog-ng shutting down; version='3.36.1'
[2024-09-17T04:57:06.429984] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:57:06.473785] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:57:06.479750] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:57:06.481540] syslog-ng starting up; version='3.36.1'
[2024-09-17T04:58:34.823639] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:35.364820] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T04:58:35.377885] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:35.377975] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:35.380320] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:35.380343] Configuration reload finished;
[2024-09-17T04:58:36.762940] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:36.791724] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T04:58:36.796886] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:36.796985] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:36.801053] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:36.801083] Configuration reload finished;
[2024-09-17T04:58:36.825721] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:36.857720] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:36.857793] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:36.861567] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:36.861595] Configuration reload finished;
[2024-09-17T04:58:37.613189] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:37.646795] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:37.646890] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:37.652344] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:37.652379] Configuration reload finished;
[2024-09-17T04:58:43.121241] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:43.153424] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:43.153493] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:43.157751] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:43.157775] Configuration reload finished;
[2024-09-17T04:58:43.623528] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:43.656507] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:43.656577] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:43.660637] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:43.660661] Configuration reload finished;
[2024-09-17T04:58:44.169708] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:44.201629] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:44.201700] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:44.205702] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:44.205735] Configuration reload finished;
[2024-09-17T04:58:44.382144] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:44.409441] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:44.409514] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:44.413755] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:44.413780] Configuration reload finished;
[2024-09-17T04:58:44.800751] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:44.834467] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:44.834544] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:44.834699] Connection failed; fd='31', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)', error='No such file or directory (2)'
[2024-09-17T04:58:44.834708] Initiating connection failed, reconnecting; time_reopen='10'
[2024-09-17T04:58:44.838533] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:44.838560] Configuration reload finished;
[2024-09-17T04:58:46.996634] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:47.189844] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:47.189934] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:47.190079] Syslog connection established; fd='45', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-17T04:58:47.194720] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:47.194750] Configuration reload finished;
[2024-09-17T04:58:47.696438] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:47.729720] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:47.729803] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:47.734807] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:47.734836] Configuration reload finished;
[2024-09-17T04:58:47.836848] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:47.872757] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:47.872835] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:47.877576] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:47.877601] Configuration reload finished;
[2024-09-17T04:58:51.272355] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:51.548183] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:51.548279] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:51.553663] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:51.553690] Configuration reload finished;
[2024-09-17T04:58:51.988253] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:52.033849] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:52.033927] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:52.039235] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:52.039263] Configuration reload finished;
[2024-09-17T04:58:52.313390] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:52.347148] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:52.347239] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:52.354430] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:52.354455] Configuration reload finished;
[2024-09-17T04:58:54.640794] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:54.682244] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:54.682517] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:54.699186] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:54.699215] Configuration reload finished;
[2024-09-17T04:58:55.253236] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:55.292829] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:55.292903] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:55.298019] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:55.298050] Configuration reload finished;
[2024-09-17T04:58:56.931872] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:57.384060] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:57.384161] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:57.389681] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:57.389708] Configuration reload finished;
[2024-09-17T04:58:57.414915] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T04:58:57.455725] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T04:58:57.911121] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T04:58:57.911232] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T04:58:57.917058] Configuration reload request received, reloading configuration;
[2024-09-17T04:58:57.917086] Configuration reload finished;
[2024-09-17T05:46:37.182613] EOF occurred while idle; fd='45'
[2024-09-17T05:46:37.192467] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-17T05:46:39.466843] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:46:39.781472] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:46:39.781541] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:46:39.786104] Configuration reload request received, reloading configuration;
[2024-09-17T05:46:39.786136] Configuration reload finished;
[2024-09-17T05:46:44.001304] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:46:44.027271] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T05:46:44.050275] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:46:44.050353] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:46:44.054063] Configuration reload request received, reloading configuration;
[2024-09-17T05:46:44.054088] Configuration reload finished;
[2024-09-17T05:46:44.060020] syslog-ng shutting down; version='3.36.1'
2024-09-17T05:46:44+08:00 Synology_NAS syslog-ng-ctl[3802]: Config reload successful
[2024-09-17T05:49:16.547064] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:49:16.615914] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:49:16.632055] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:49:16.633986] syslog-ng starting up; version='3.36.1'
[2024-09-17T05:50:44.862650] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:45.195623] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:45.195706] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:45.198055] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:45.198078] Configuration reload finished;
[2024-09-17T05:50:45.286146] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:45.315640] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:45.315715] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:45.318162] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:45.318185] Configuration reload finished;
[2024-09-17T05:50:47.393612] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:47.419670] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T05:50:47.425619] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:47.425698] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:47.429655] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:47.429683] Configuration reload finished;
[2024-09-17T05:50:47.486285] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:47.519788] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:47.519873] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:47.525263] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:47.525290] Configuration reload finished;
[2024-09-17T05:50:48.213514] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:48.241536] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:48.241606] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:48.244451] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:48.244474] Configuration reload finished;
[2024-09-17T05:50:51.835913] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:51.865969] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:51.866038] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:51.870096] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:51.870126] Configuration reload finished;
[2024-09-17T05:50:52.732654] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:52.762946] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:52.763022] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:52.767000] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:52.767025] Configuration reload finished;
[2024-09-17T05:50:53.084838] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:53.113975] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:53.114052] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:53.118088] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:53.118112] Configuration reload finished;
[2024-09-17T05:50:53.348465] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:53.378971] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:53.379049] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:53.383064] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:53.383086] Configuration reload finished;
[2024-09-17T05:50:53.753814] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:53.791150] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:53.791249] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:53.791493] Connection failed; fd='35', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)', error='No such file or directory (2)'
[2024-09-17T05:50:53.791509] Initiating connection failed, reconnecting; time_reopen='10'
[2024-09-17T05:50:53.796470] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:53.796497] Configuration reload finished;
[2024-09-17T05:50:55.784929] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:56.004159] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:56.004232] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:56.004336] Syslog connection established; fd='45', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-09-17T05:50:56.008722] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:56.008749] Configuration reload finished;
[2024-09-17T05:50:56.246066] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:56.279276] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:56.279358] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:56.284196] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:56.284224] Configuration reload finished;
[2024-09-17T05:50:56.373457] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:56.409795] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:56.409887] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:56.414781] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:56.414809] Configuration reload finished;
[2024-09-17T05:50:59.120513] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:50:59.715943] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:50:59.716024] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:50:59.721180] Configuration reload request received, reloading configuration;
[2024-09-17T05:50:59.721205] Configuration reload finished;
[2024-09-17T05:51:00.632297] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:51:00.752684] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T05:51:00.786645] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:51:00.786729] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:51:00.791980] Configuration reload request received, reloading configuration;
[2024-09-17T05:51:00.792006] Configuration reload finished;
[2024-09-17T05:51:02.872718] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:51:02.913521] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:51:02.913612] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:51:02.918790] Configuration reload request received, reloading configuration;
[2024-09-17T05:51:02.918818] Configuration reload finished;
[2024-09-17T05:51:03.791186] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:51:03.918520] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T05:51:04.455510] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:51:04.455606] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:51:04.461432] Configuration reload request received, reloading configuration;
[2024-09-17T05:51:04.461461] Configuration reload finished;
[2024-09-17T05:51:05.576606] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T05:51:05.907927] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T05:51:06.066510] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T05:51:06.066608] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T05:51:06.072770] Configuration reload request received, reloading configuration;
[2024-09-17T05:51:06.072798] Configuration reload finished;
[2024-09-17T06:50:44.516985] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T06:50:44.772299] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T06:50:44.883423] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T06:50:44.883510] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T06:50:44.888565] Configuration reload request received, reloading configuration;
[2024-09-17T06:50:44.888591] Configuration reload finished;
[2024-09-17T10:41:53.622505] EOF occurred while idle; fd='45'
[2024-09-17T10:41:53.629718] Syslog connection closed; fd='0', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-09-17T10:41:55.606606] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:41:55.751085] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:41:55.751150] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:41:55.755772] Configuration reload request received, reloading configuration;
[2024-09-17T10:41:55.755805] Configuration reload finished;
[2024-09-17T10:41:59.856407] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:41:59.883682] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-09-17T10:41:59.915120] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:41:59.915205] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:41:59.918877] Configuration reload request received, reloading configuration;
[2024-09-17T10:41:59.918910] Configuration reload finished;
[2024-09-17T10:41:59.924546] syslog-ng shutting down; version='3.36.1'
2024-09-17T10:41:59+08:00 Synology_NAS syslog-ng-ctl[5806]: Config reload successful
[2024-09-17T10:44:31.256554] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:44:31.300225] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:44:31.316141] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:44:31.317970] syslog-ng starting up; version='3.36.1'
[2024-09-17T10:45:59.903714] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:00.058153] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:00.058239] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:00.060624] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:00.060650] Configuration reload finished;
[2024-09-17T10:46:00.330436] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:00.362507] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:00.362622] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:00.374017] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:00.374044] Configuration reload finished;
[2024-09-17T10:46:00.699352] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:00.728946] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:00.729022] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:00.732626] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:00.732648] Configuration reload finished;
[2024-09-17T10:46:01.771738] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:01.805331] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:01.805426] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:01.809428] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:01.809453] Configuration reload finished;
[2024-09-17T10:46:01.819769] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:01.857181] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:01.857260] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:01.860142] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:01.860161] Configuration reload finished;
[2024-09-17T10:46:06.299352] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:06.328825] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:06.328888] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:06.331886] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:06.331907] Configuration reload finished;
[2024-09-17T10:46:07.149985] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-09-17T10:46:07.180963] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-09-17T10:46:07.181038] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-09-17T10:46:07.184998] Configuration reload request received, reloading configuration;
[2024-09-17T10:46:07.185034] Configuration reload finished;
